3,Is the food at a new Italian restaurant delicious?,,,,,,"Yes, very delicious"
3,Did Iida meet Pearl's cousin?,,,,,,Yes
3,Did Iida meet Callie's cousin?,,,,,,I don't know
3,Is Jeremy's class difficult?,,,,,,I don't know
3,Is the student from Jeremy's class difficult?,,,,,,I don't know
3,Is the homework difficult?,,,,,,Yes
3,What is difficult?,,,,,,"Student's homework, the student from Brandon's class, and the students from Georgette's class' homework"
3,Where is the loud student from?,,,,,,Jeremy's class
3,Who owns the homework?,,,,,,The loud student from Jeremy's class
3,Does Jeremy's class own the homework?,,,,,,I don't know
3,Does the student from Jeremy's class own the homework?,,,,,,Yes
3,does the student from Jeremy's class have devoirs?,,,,,,"Yes, difficult homework"
3,Is the devoirs difficult?,,,,,,Yes
3,Is Brandon's class difficult?,,,,,,I don't know
3,Is the student from Brandon's class difficult?,,,,,,Yes
3,Is Georgette's class difficult?,,,,,,I don't know
3,Are the students from Georgette's class's homework difficult?,,,,,,Yes
3,Is the student from Georgette's class difficult?,,,,,,I don't know
3,What is from France?,,,,,,"Cats, dogs, and hamsters"
3,Did Ludovic pack the hotdogs?,,,,,,"No, everything minus the hotdogs"
3,Is the pasta from Italy?,,,,,,I don't know
3,Who does Holly trust?,,,,,,Benedict
3,Does Holly trust Mendel?,,,,,,"No, Benedict"
3,Who did Lain see?,,,,,,Leland
3,Who saw the electrician?,,,,,,Lain
3,Who saw Britta?,,,,,,Leland and Gregor
3,Who did Kelly see?,,,,,,Umbra
3,Did Kelly see Jill?,,,,,,"No, Umbra"
3,Is Umbra warm blooded?,,,,,,Yes
3,Are crows as big as ravens?,,,,,,yes
3,Are crows as big as elephants?,,,,,,I don't know
3,Are crows as rotund as elephants?,,,,,,I don't know
3,Are ravens as big as crows?,,,,,,yes
3,Are ravens as big as elephants?,,,,,,I don't know
3,Are pidgeons as big as crows?,,,,,,yes
3,Are pidgeons as big as ravens?,,,,,,yes
3,Are pidgeons as big as elephants?,,,,,,I don't know
3,Are crows as small as ravens?,,,,,,yes
3,Are ravens as small as crows?,,,,,,yes
3,Are crows as small as pidgeons?,,,,,,yes
3,Are pidgeons as small as ravens?,,,,,,yes
3,Are crows as small as elephants?,,,,,,I don't know
3,Are elephants as small as ravens?,,,,,,I don't know
3,Are crows bigger than ravens?,,,,,,"no, the same"
3,Are ravens bigger than crows?,,,,,,"no, the same"
3,Are pidgeons bigger than crows?,,,,,,"no, the same"
3,Are ravens bigger than pidgeons?,,,,,,"no, the same"
3,Are crows smaller than ravens?,,,,,,"no, the same"
3,Are ravens smaller than crows?,,,,,,"no, the same"
3,Are pidgeons smaller than crows?,,,,,,"no, the same"
3,Where are velots from?,,,,,,Spain
3,What color are velots?,,,,,,Green
3,What color is Kyle's velot?,,,,,,Red
3,Is Kyle's velot green?,,,,,,"No, red"
3,Are velots loud?,,,,,,Yes
3,Are velots angelic?,,,,,,Yes
3,Are velots hairy?,,,,,,Yes
3,What color is Kyle's velot?,,,,,,Red
3,Does Kyle have an endotherm?,,,,,,Yes
3,what color is Kyle's endotherm?,,,,,,Red
3,Are the yellow birds in dogs?,,,,,,"No, in cages"
3,Are the red birds in dogs?,,,,,,No. In cages and boxes
3,Which word has Latin origin?,,,,,,Liminality
3,Does Elijah live in California?,,,,,,yes
3,Does Elijah live in Irvine?,,,,,,"No, in Westwood"
3,Did Elijah live in New York City?,,,,,,yes
3,Did Elijah live in Irvine?,,,,,,"No, in Westwood"
3,Where does Elijah reside?,,,,,,In Westwood and New York City
3,Where did Elijah reside?,,,,,,In Westwood and New York City
3,When does Rob eat breakfast?,,,,,,At 8 AM
3,When does Rob eat dinner?,,,,,,At 8 PM
3,Who is Tesla's employee?,,,,,,Steven
3,Who is in The Matrix?,,,,,,Keanu Reeves
3,Who played Neo?,,,,,,Keanu Reeves
3,Who starred in The Matrix?,,,,,,Keanu Reeves
3,Who acted in The Matrix?,,,,,,Keanu Reeves
3,What is Keanu Reeves in?,,,,,,The Matrix
3,What movie is Keanu Reeves in?,,,,,,The Matrix
3,What book is Keanu Reeves in?,,,,,,I don't know
3,What kind of movie is Dracula?,,,,,,A horror movie
3,What kind of movie is Happy Gilmore?,,,,,,A comedy movie
3,What do the young man?,,,,,,The cars
3,What do the rich man?,,,,,,The bikes
3,What do the poor man?,,,,,,I don't know
3,Is Sam's dog friendly?,,,,,,Yes
3,Is Robert's dog friendly?,,,,,,No
3,When are the rates going to increase?,,,,,,From 12/1/2018 to 12/31/2018
3,Why does the Federal Open Market Committee raise the rates?,,,,,,In order to keep inflation steady at around 2 percent per year from 12/1/2018
3,Did Team A make any mistakes?,,,,,,I don't know
3,Did Team B make any mistakes?,,,,,,Yes
3,Who made the project possible?,,,,,,Team A
